Name,Link,Information
Cometh the Hour (The Clifton Chronicles #6),https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,"{'Price': '£25.01', 'Category': 'Fiction', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
"Eat Fat, Get Thin",https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,"{'Price': '£54.07', 'Category': 'Health', 'Rating': 'Two stars', 'Availability': 'In stock (14 available)'}"
Doctor Sleep (The Shining #2),https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,"{'Price': '£40.12', 'Category': 'Horror', 'Rating': 'Two stars', 'Availability': 'In stock (14 available)'}"
Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,"{'Price': '£37.51', 'Category': 'Fantasy', 'Rating': 'Five stars', 'Availability': 'In stock (14 available)'}"
Don't Get Caught,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html,"{'Price': '£55.35', 'Category': 'Young Adult', 'Rating': 'One stars', 'Availability': 'In stock (14 available)'}"
"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html,"{'Price': '£51.75', 'Category': 'Nonfiction', 'Rating': 'Five stars', 'Availability': 'In stock (14 available)'}"
Eight Hundred Grapes,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,"{'Price': '£14.39', 'Category': 'Fiction', 'Rating': 'Four stars', 'Availability': 'In stock (14 available)'}"
El Deafo,https://books.toscrape.com/catalogue/el-deafo_691/index.html,"{'Price': '£57.62', 'Category': 'Sequential Art', 'Rating': 'Five stars', 'Availability': 'In stock (14 available)'}"
Eligible (The Austen Project #4),https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html,"{'Price': '£27.09', 'Category': 'Fiction', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
Every Last Word,https://books.toscrape.com/catalogue/every-last-word_693/index.html,"{'Price': '£46.47', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",https://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html,"{'Price': '£15.06', 'Category': 'Nonfiction', 'Rating': 'Four stars', 'Availability': 'In stock (14 available)'}"
Feathers: Displays of Brilliant Plumage,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,"{'Price': '£49.05', 'Category': 'Art', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
Glory over Everything: Beyond The Kitchen House,https://books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html,"{'Price': '£45.84', 'Category': 'Historical Fiction', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
God: The Most Unpleasant Character in All Fiction,https://books.toscrape.com/catalogue/god-the-most-unpleasant-character-in-all-fiction_697/index.html,"{'Price': '£30.03', 'Category': 'Religion', 'Rating': 'Five stars', 'Availability': 'In stock (14 available)'}"
Greek Mythic History,https://books.toscrape.com/catalogue/greek-mythic-history_698/index.html,"{'Price': '£10.23', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (14 available)'}"
Hamilton: The Revolution,https://books.toscrape.com/catalogue/hamilton-the-revolution_699/index.html,"{'Price': '£58.79', 'Category': 'Nonfiction', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
Hold Your Breath (Search and Rescue #1),https://books.toscrape.com/catalogue/hold-your-breath-search-and-rescue-1_700/index.html,"{'Price': '£28.82', 'Category': 'Romance', 'Rating': 'One stars', 'Availability': 'In stock (14 available)'}"
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,"{'Price': '£58.14', 'Category': 'Young Adult', 'Rating': 'Four stars', 'Availability': 'In stock (14 available)'}"
Balloon Animals,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,"{'Price': '£17.03', 'Category': 'Fiction', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,"{'Price': '£50.62', 'Category': 'Food and Drink', 'Rating': 'Five stars', 'Availability': 'In stock (14 available)'}"
Art Ops Vol. 1,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,"{'Price': '£48.80', 'Category': 'Sequential Art', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
Batman: Europa,https://books.toscrape.com/catalogue/batman-europa_668/index.html,"{'Price': '£32.01', 'Category': 'Sequential Art', 'Rating': 'Two stars', 'Availability': 'In stock (14 available)'}"
Angels & Demons (Robert Langdon #1),https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,"{'Price': '£51.48', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
Angels Walking (Angels Walking #1),https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,"{'Price': '£34.20', 'Category': 'Add a comment', 'Rating': 'Two stars', 'Availability': 'In stock (14 available)'}"
Barefoot Contessa Back to Basics,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,"{'Price': '£28.01', 'Category': 'Food and Drink', 'Rating': 'One stars', 'Availability': 'In stock (14 available)'}"
Brain on Fire: My Month of Madness,https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html,"{'Price': '£49.32', 'Category': 'Nonfiction', 'Rating': 'Five stars', 'Availability': 'In stock (14 available)'}"
Buying In: The Secret Dialogue Between What We Buy and Who We Are,https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,"{'Price': '£37.80', 'Category': 'Nonfiction', 'Rating': 'Four stars', 'Availability': 'In stock (14 available)'}"
Carrie,https://books.toscrape.com/catalogue/carrie_671/index.html,"{'Price': '£46.23', 'Category': 'Default', 'Rating': 'Two stars', 'Availability': 'In stock (14 available)'}"
City of Bones (The Mortal Instruments #1),https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,"{'Price': '£43.28', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (14 available)'}"
"Carry On, Warrior: Thoughts on Life Unarmed",https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,"{'Price': '£31.85', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
Catching Jordan (Hundred Oaks),https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,"{'Price': '£50.83', 'Category': 'Young Adult', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
Cell,https://books.toscrape.com/catalogue/cell_674/index.html,"{'Price': '£20.29', 'Category': 'Add a comment', 'Rating': 'Four stars', 'Availability': 'In stock (14 available)'}"
City of Ashes (The Mortal Instruments #2),https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,"{'Price': '£47.27', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (14 available)'}"
City of Fallen Angels (The Mortal Instruments #4),https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,"{'Price': '£11.23', 'Category': 'Default', 'Rating': 'Four stars', 'Availability': 'In stock (14 available)'}"
City of Glass (The Mortal Instruments #3),https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,"{'Price': '£56.02', 'Category': 'Fantasy', 'Rating': 'Four stars', 'Availability': 'In stock (14 available)'}"
Code Name Verity (Code Name Verity #1),https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,"{'Price': '£22.13', 'Category': 'Add a comment', 'Rating': 'Four stars', 'Availability': 'In stock (14 available)'}"
Clockwork Angel (The Infernal Devices #1),https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html,"{'Price': '£44.14', 'Category': 'Default', 'Rating': 'One stars', 'Availability': 'In stock (14 available)'}"
Searching for Meaning in Gailana,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,"{'Price': '£38.73', 'Category': 'Fantasy', 'Rating': 'One stars', 'Availability': 'In stock (13 available)'}"
"The Three Searches, Meaning, and the Story",https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,"{'Price': '£13.33', 'Category': 'Default', 'Rating': 'Three stars', 'Availability': 'In stock (13 available)'}"
1491: New Revelations of the Americas Before Columbus,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,"{'Price': '£21.80', 'Category': 'History', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
A Brush of Wings (Angels Walking #3),https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,"{'Price': '£55.51', 'Category': 'Add a comment', 'Rating': 'One stars', 'Availability': 'In stock (14 available)'}"
My Kitchen Year: 136 Recipes That Saved My Life,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,"{'Price': '£11.53', 'Category': 'Food and Drink', 'Rating': 'Two stars', 'Availability': 'In stock (13 available)'}"
Rook,https://books.toscrape.com/catalogue/rook_647/index.html,"{'Price': '£37.86', 'Category': 'Add a comment', 'Rating': 'Four stars', 'Availability': 'In stock (13 available)'}"
A Distant Mirror: The Calamitous 14th Century,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,"{'Price': '£14.58', 'Category': 'History', 'Rating': 'Three stars', 'Availability': 'In stock (14 available)'}"
A People's History of the United States,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,"{'Price': '£40.79', 'Category': 'Add a comment', 'Rating': 'Two stars', 'Availability': 'In stock (14 available)'}"
13 Hours: The Inside Account of What Really Happened In Benghazi,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,"{'Price': '£27.06', 'Category': 'Nonfiction', 'Rating': 'One stars', 'Availability': 'In stock (13 available)'}"
A Man Called Ove,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,"{'Price': '£39.72', 'Category': 'Fiction', 'Rating': 'One stars', 'Availability': 'In stock (14 available)'}"
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,"{'Price': '£56.48', 'Category': 'Add a comment', 'Rating': 'Two stars', 'Availability': 'In stock (14 available)'}"
A Study in Scarlet (Sherlock Holmes #1),https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,"{'Price': '£16.73', 'Category': 'Mystery', 'Rating': 'Two stars', 'Availability': 'In stock (14 available)'}"
A Time of Torment (Charlie Parker #14),https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,"{'Price': '£48.35', 'Category': 'Mystery', 'Rating': 'Five stars', 'Availability': 'In stock (14 available)'}"
Abstract City,https://books.toscrape.com/catalogue/abstract-city_658/index.html,"{'Price': '£56.37', 'Category': 'Nonfiction', 'Rating': 'Five stars', 'Availability': 'In stock (14 available)'}"
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,"{'Price': '£10.90', 'Category': 'Sequential Art', 'Rating': 'Two stars', 'Availability': 'In stock (14 available)'}"
The Silent Sister (Riley MacPherson #1),https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,"{'Price': '£46.29', 'Category': 'Fiction', 'Rating': 'Five stars', 'Availability': 'In stock (12 available)'}"
All the Light We Cannot See,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,"{'Price': '£29.87', 'Category': 'Historical', 'Rating': 'Five stars', 'Availability': 'In stock (14 available)'}"
Will You Won't You Want Me?,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,"{'Price': '£13.86', 'Category': 'Womens Fiction', 'Rating': 'Three stars', 'Availability': 'In stock (12 available)'}"
Tipping Point for Planet Earth: How Close Are We to the Edge?,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,"{'Price': '£37.55', 'Category': 'Science', 'Rating': 'One stars', 'Availability': 'In stock (12 available)'}"
The Star-Touched Queen,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,"{'Price': '£32.30', 'Category': 'Fantasy', 'Rating': 'Five stars', 'Availability': 'In stock (12 available)'}"
"Love, Lies and Spies",https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,"{'Price': '£20.55', 'Category': 'Historical Fiction', 'Rating': 'Two stars', 'Availability': 'In stock (12 available)'}"
Murder at the 42nd Street Library (Raymond Ambler #1),https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,"{'Price': '£54.36', 'Category': 'Mystery', 'Rating': 'Four stars', 'Availability': 'In stock (12 available)'}"
How to Speak Golf: An Illustrated Guide to Links Lingo,https://books.toscrape.com/catalogue/how-to-speak-golf-an-illustrated-guide-to-links-lingo_621/index.html,"{'Price': '£58.32', 'Category': 'Default', 'Rating': 'Five stars', 'Availability': 'In stock (12 available)'}"
No Love Allowed (Dodge Cove #1),https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,"{'Price': '£54.65', 'Category': 'Young Adult', 'Rating': 'Four stars', 'Availability': 'In stock (12 available)'}"
Poisonous (Max Revere Novels #3),https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,"{'Price': '£26.80', 'Category': 'Mystery', 'Rating': 'Three stars', 'Availability': 'In stock (12 available)'}"
Most Wanted,https://books.toscrape.com/catalogue/most-wanted_623/index.html,"{'Price': '£35.28', 'Category': 'Mystery', 'Rating': 'Three stars', 'Availability': 'In stock (12 available)'}"
One with You (Crossfire #5),https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,"{'Price': '£15.71', 'Category': 'Add a comment', 'Rating': 'Four stars', 'Availability': 'In stock (12 available)'}"
Psycho: Sanitarium (Psycho #1.5),https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,"{'Price': '£36.97', 'Category': 'Horror', 'Rating': 'Five stars', 'Availability': 'In stock (12 available)'}"
